Total Load [W],FIELD A:Load [W],FIELD B:Load [W],FIELD A:Load [W/m],FIELD B:Load [W/m],FIELD A:MFT [C],FIELD B:MFT [C]
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.639775297969429,9.639775319125821
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.639717289353689,9.63971731051317
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.63965936803462,9.639659389197186
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.639601533749872,9.639601554915519
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.639543786238278,9.639543807407
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.639486125239841,9.639486146411635
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.639428550495737,9.639428571670594
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.639371061748292,9.639371082926212
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.639313658740997,9.639313679921973
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.639256341218479,9.639256362402508
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.63919910892651,9.639199130113585
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.639141961611992,9.63914198280211
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.63908489902295,9.639084920216108
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.63902792090854,9.639027942104729
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.63897102701901,9.638971048218231
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638914217105734,9.638914238307978
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638857490921172,9.638857512126439
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638800848218885,9.638800869427167
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638744288753516,9.63874430996481
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.63868781228079,9.63868783349509
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638631418557503,9.638631439774805
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638575107341522,9.638575128561824
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638518878391773,9.638518899615068
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638462731468238,9.638462752694524
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638406666331948,9.63840668756122
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638350682744976,9.638350703977228
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638294780470432,9.63829480170566
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638238959272456,9.638238980510659
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638183218916215,9.638183240157385
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638127559167893,9.638127580412027
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638071979794685,9.63807200104178
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.638016480564799,9.638016501814848
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.63796106124744,9.637961082500437
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637905721612805,9.63790574286875
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637850461432087,9.637850482690977
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637795280477464,9.637795301739292
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637740178522087,9.637740199786847
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.63768515534008,9.637685176607771
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637630210706542,9.637630231977159
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637575344397526,9.637575365671065
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637520556190044,9.637520577466498
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637465845862057,9.637465867141428
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637411213192475,9.637411234474754
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.63735665796115,9.637356679246333
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637302179948858,9.637302201236944
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637247778937317,9.6372478002283
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637193454709164,9.637193476003038
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637139207047953,9.637139228344715
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.637085035738155,9.637085057037801
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.63703094056515,9.637030961867678
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.63697692131522,9.636976942620622
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636922977775544,9.636922999083822
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636869109734201,9.636869131045348
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636815316980151,9.636815338294161
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636761599303243,9.636761620620112
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.6367079564942,9.636707977813925
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636654388344624,9.636654409667203
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636600894646982,9.636600915972409
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636547475194607,9.63654749652288
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636494129781692,9.636494151112805
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636440858203281,9.63644087953723
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636387660255272,9.636387681592053
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636334535734404,9.636334557074017
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636281484438262,9.636281505780698
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636228506165263,9.636228527510522
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636175600714655,9.63617562206273
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.63612055338723,9.636120574738335
-1000,-500.0000149011612,-499.9999850988388,-1.666666716337204,-1.6666666169961293,9.636058751445978,9.636058772800784
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,9.952480811670915,9.952480814661605
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,9.99155995109816,9.991559951759518
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.015690202585997,10.015690201809065
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.033211973924233,10.033211972102915
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.046919851633257,10.046919848994886
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.058243015100578,10.058243011787297
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.067807225384447,10.067807221501102
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.076099669049672,10.076099664672066
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.083413188383389,10.083413183569874
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.08994899812803,10.089948992924962
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.095844404732802,10.095844399178352
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.10119531055562,10.101195304682244
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.106112879074688,10.106112872908216
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.110661415998154,10.110661409560581
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.114891898626059,10.114891891936345
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.118827402438765,10.11882739551449
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.122476839727511,10.12247683258573
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.125914248469716,10.125914241123064
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.129162576948744,10.129162569408493
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.132241239542271,10.132241231818533
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.135166807027463,10.135166799129365
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.137953536151914,10.137953528087728
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.140613781390378,10.140613773167646
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.14309516193026,10.14309515355964
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.145468631646494,10.145468623134422
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.147746734945631,10.147746726297791
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.149936677721936,10.14993666894358
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.152044879382846,10.152044870478848
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.154077083294275,10.154077074269166
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.156038448494597,10.1560384393526
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.157933626364695,10.15793361710975
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.15976682512148,10.159766815757285
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.161541864384233,10.161541854914253
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.16325263522792,10.163252625655986
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.1648584769994,10.16485846733177
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.166417493337795,10.166417483577256
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.167932254536712,10.167932244685902
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.169405125200147,10.169405115261565
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.170838285619249,10.170838275595262
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.172233750442254,10.172233740335107
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.17359338503872,10.17359337485055
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.17491891989157,10.17491890962441
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.17621196329546,10.176211952951242
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.177474012595127,10.177474002175702
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.178706464160692,10.178706453667823
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.179910622266485,10.17991061170186
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.181087707014912,10.181087696380144
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.18223886142605,10.182238850722683
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.183365157796185,10.183365147025702
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.184449944583628,10.184449933748503
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.18547484166715,10.185474830770954
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.186478788792071,10.186478777836053
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.187462586752982,10.18746257573834
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.188426991424846,10.18842698035274
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.189372717060387,10.189372705931927
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.190300439290361,10.19030042810662
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.191210797858263,10.191210786620278
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.192104399117216,10.192104387825985
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.192981818313402,10.192981806969888
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.193843601677575,10.193843590282713
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.19469026834372,10.194690256898408
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.19552231211168,10.19552230061679
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.196340203068754,10.196340191525131
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.197144389083615,10.197144377492075
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.197935297184376,10.19793528554571
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.198713334831472,10.19871332314645
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.199478891094813,10.199478879364175
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.20023233774373,10.2002323259682
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.200974030257354,10.20097401843763
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.20170430876231,10.201704296899074
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.202423498903874,10.202423486997787
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.203131912656245,10.203131900707948
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.203825960878405,10.203825948888756
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.204468191120974,10.204468179093062
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.205101117128839,10.205101105063218
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.205724987057218,10.205724974954428
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.206340039323042,10.206340027183609
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.206946503107638,10.206946490932072
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.207544598827393,10.207544586616192
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.208134538574823,10.208134526328477
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.208716526532235,10.208716514251215
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.209290759360005,10.209290747044776
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.209857426561335,10.209857414212344
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.210416710825157,10.210416698442847
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.210968788348746,10.210968775933546
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.211513829141474,10.211513816693802
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.212051997310983,10.212051984831248
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.212583451333034,10.212583438821639
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.213108344306086,10.213108331763422
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.213626824191662,10.21362681161811
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.214139034041427,10.21413902143736
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.214645112211867,10.214645099577652
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.215145192567352,10.215145179903345
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.215639404672347,10.215639391978897
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.216127873973445,10.216127861250895
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.216610721971882,10.216610709220568
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.217088066387095,10.217088053607345
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.217560021311904,10.21756000850404
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.218026697359818,10.218026684524153
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.218488201804924,10.218488188941766
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.218944638714829,10.21894462582448
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.219396109077053,10.219396096159809
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.219842710919249,10.2198426979754
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.220284539423611,10.220284526453444
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.220721687035828,10.220721674039622
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.221154243568849,10.221154230546874
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.221582296301792,10.221582283254316
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.222031714946715,10.222031701872464
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.222476954942444,10.222476941841666
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.22291770177111,10.222917688644074
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.223354037765542,10.22335402461251
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.223786043039713,10.223786029860944
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.224213795567662,10.22421378236341
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.224637371258922,10.224637358029435
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.225056844030663,10.225056830776184
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.225472285876712,10.225472272597484
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.225883766933608,10.225883753629862
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.22629135554384,10.226291342215813
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.226695118316432,10.226695104964351
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.227095120184982,10.22709510680907
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.227491424463285,10.227491411063765
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.227884092898691,10.227884079475777
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.228273185723255,10.228273172277161
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.228658761702844,10.228658748233778
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.229040878184248,10.22904086469242
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.229419591140438,10.229419577626048
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.229794955214004,10.229794941677252
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.230167023758922,10.230167010200004
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.23053584888067,10.230535835299783
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.230901481474824,10.230901467872153
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.231263971264129,10.231263957639865
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.23162336683421,10.231623353188537
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.231979715667912,10.23197970200101
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.232333064178343,10.232333050490391
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.232683457740709,10.232683444031883
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.233030940722971,10.233030926993443
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.233375556515357,10.233375542765303
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.233717347558843,10.233717333788428
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.234056355372557,10.234056341581946
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.234392620580232,10.234392606769593
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.234726182935718,10.234726169105206
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.235057081347573,10.23505706749735
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.235385353902803,10.235385340033027
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.235711037889786,10.235711024000608
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.23603416982037,10.236034155911943
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.236354785451253,10.236354771523725
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.236672919804596,10.236672905858118
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.236988607187964,10.236988593222682
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.237301881213583,10.237301867229638
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.237612774816947,10.237612760814484
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.237921320274827,10.237921306253988
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.238227549222666,10.238227535183585
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.238531492671411,10.238531478614224
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.238833181023795,10.238833166948636
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.239132644090098,10.239132629997101
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.239429911103395,10.239429896992691
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.239725010734317,10.239724996606038
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.240149510378407,10.240149496224843
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.240579817055234,10.240579802876038
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.241007164777187,10.241007150572537
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.241431590999078,10.241431576769148
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.241853132478003,10.241853118222963
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.242271825290528,10.242271811010554
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.242687704849352,10.242687690544605
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.24310080591945,10.243100791590097
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.24351116263374,10.243511148279945
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.243918808508278,10.243918794130202
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.244323776456998,10.244323762054803
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.244726098806009,10.24472608437985
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.245125807307478,10.245125792857513
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.245522933153108,10.245522918679491
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.245917506987206,10.245917492490088
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.246309558919398,10.246309544398928
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.246699118536954,10.246699103993281
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.247086214916772,10.247086200350044
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.24747087663702,10.247470862047381
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.247853131788446,10.247853117176039
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.248233007985368,10.248232993350335
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.248610532376356,10.248610517718838
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.24898573165462,10.248985716974756
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.249358632068116,10.24935861736604
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.249729259429348,10.2497292447052
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.250097639124936,10.250097624378848
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.250463796124901,10.250463781357004
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.250827754991697,10.250827740202123
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.251189539889017,10.251189525077896
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.25154917459035,10.25154915975781
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.251906682487302,10.251906667633468
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.25226208659772,10.252262071722717
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.252615409573576,10.252615394677532
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.252966673708668,10.252966658791705
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.253315900946097,10.253315886008334
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.253663112885567,10.253663097927124
