Total Load [W],FIELD A:Load [W],FIELD A:Load [W/m],FIELD A:MFT [C]
1000,1000.0,1.6666666666666667,10.241671872778955
1000,1000.0,1.6666666666666667,10.241998778200813
1000,1000.0,1.6666666666666667,10.242322931471252
1000,1000.0,1.6666666666666667,10.242644373117098
1000,1000.0,1.6666666666666667,10.242963142795684
1000,1000.0,1.6666666666666667,10.243279279319438
1000,1000.0,1.6666666666666667,10.243592820679634
1000,1000.0,1.6666666666666667,10.24390380406929
1000,1000.0,1.6666666666666667,10.244212265905295
1000,1000.0,1.6666666666666667,10.244518241849752
1000,1000.0,1.6666666666666667,10.244821766830622
1000,1000.0,1.6666666666666667,10.245122875061643
1000,1000.0,1.6666666666666667,10.245421600061585
1000,1000.0,1.6666666666666667,10.245717974672871
1000,1000.0,1.6666666666666667,10.246012031079568
1000,1000.0,1.6666666666666667,10.246303800824784
1000,1000.0,1.6666666666666667,10.246593314827502
1000,1000.0,1.6666666666666667,10.246880603398862
1000,1000.0,1.6666666666666667,10.247165696257914
1000,1000.0,1.6666666666666667,10.247448622546866
1000,1000.0,1.6666666666666667,10.247729410845842
1000,1000.0,1.6666666666666667,10.248139628461026
1000,1000.0,1.6666666666666667,10.248555682321461
1000,1000.0,1.6666666666666667,10.248968806350058
1000,1000.0,1.6666666666666667,10.249379037912549
1000,1000.0,1.6666666666666667,10.249786413677311
1000,1000.0,1.6666666666666667,10.250190969632541
1000,1000.0,1.6666666666666667,10.250592741102913
1000,1000.0,1.6666666666666667,10.250991762765729
1000,1000.0,1.6666666666666667,10.251388068666582
1000,1000.0,1.6666666666666667,10.251781692234548
1000,1000.0,1.6666666666666667,10.252172666296916
1000,1000.0,1.6666666666666667,10.2525610230935
1000,1000.0,1.6666666666666667,10.252946794290509
1000,1000.0,1.6666666666666667,10.253330010994022
1000,1000.0,1.6666666666666667,10.253710703763062
1000,1000.0,1.6666666666666667,10.254088902622305
1000,1000.0,1.6666666666666667,10.254464637074404
1000,1000.0,1.6666666666666667,10.254837936111974
1000,1000.0,1.6666666666666667,10.255208828229222
1000,1000.0,1.6666666666666667,10.25557734143327
1000,1000.0,1.6666666666666667,10.255943503255134
1000,1000.0,1.6666666666666667,10.25630734076041
1000,1000.0,1.6666666666666667,10.256668880559653
1000,1000.0,1.6666666666666667,10.257028148818488
1000,1000.0,1.6666666666666667,10.257385171267408
1000,1000.0,1.6666666666666667,10.257739973211343
1000,1000.0,1.6666666666666667,10.258092579538935
1000,1000.0,1.6666666666666667,10.258443014731585
1000,1000.0,1.6666666666666667,10.258791302872236
1000,1000.0,1.6666666666666667,10.259137467653945
1000,1000.0,1.6666666666666667,10.2594815323882
1000,1000.0,1.6666666666666667,10.259823520013034
1000,1000.0,1.6666666666666667,10.26016345310092
1000,1000.0,1.6666666666666667,10.26050135386646
1000,1000.0,1.6666666666666667,10.260837244173858
1000,1000.0,1.6666666666666667,10.261171145544237
1000,1000.0,1.6666666666666667,10.261503079162718
1000,1000.0,1.6666666666666667,10.261833065885353
1000,1000.0,1.6666666666666667,10.26216112624587
1000,1000.0,1.6666666666666667,10.262487280462238
1000,1000.0,1.6666666666666667,10.262811548443077
1000,1000.0,1.6666666666666667,10.263133949793904
1000,1000.0,1.6666666666666667,10.263454503823214
1000,1000.0,1.6666666666666667,10.263773229548422
1000,1000.0,1.6666666666666667,10.264090145701651
1000,1000.0,1.6666666666666667,10.264405270735375
1000,1000.0,1.6666666666666667,10.264718622827926
1000,1000.0,1.6666666666666667,10.265030219888866
1000,1000.0,1.6666666666666667,10.26534007956423
1000,1000.0,1.6666666666666667,10.265648219241637
1000,1000.0,1.6666666666666667,10.265954656055285
1000,1000.0,1.6666666666666667,10.266259406890821
1000,1000.0,1.6666666666666667,10.266562488390093
1000,1000.0,1.6666666666666667,10.266863916955797
1000,1000.0,1.6666666666666667,10.267163708756003
1000,1000.0,1.6666666666666667,10.267461879728584
1000,1000.0,1.6666666666666667,10.267758445585542
1000,1000.0,1.6666666666666667,10.26805342181722
1000,1000.0,1.6666666666666667,10.26834682369643
1000,1000.0,1.6666666666666667,10.26863866628248
1000,1000.0,1.6666666666666667,10.268928964425111
1000,1000.0,1.6666666666666667,10.269217732768341
1000,1000.0,1.6666666666666667,10.269504985754217
1000,1000.0,1.6666666666666667,10.269790737626497
1000,1000.0,1.6666666666666667,10.270075002434233
1000,1000.0,1.6666666666666667,10.270357794035274
1000,1000.0,1.6666666666666667,10.27063912609971
1000,1000.0,1.6666666666666667,10.270919012113213
1000,1000.0,1.6666666666666667,10.271197465380324
1000,1000.0,1.6666666666666667,10.271474499027654
1000,1000.0,1.6666666666666667,10.271750126007026
1000,1000.0,1.6666666666666667,10.272024359098534
1000,1000.0,1.6666666666666667,10.272297210913553
1000,1000.0,1.6666666666666667,10.272605757561456
1000,1000.0,1.6666666666666667,10.272952118535194
1000,1000.0,1.6666666666666667,10.273296807191764
1000,1000.0,1.6666666666666667,10.27363983830488
1000,1000.0,1.6666666666666667,10.273981226457662
1000,1000.0,1.6666666666666667,10.27432098604588
1000,1000.0,1.6666666666666667,10.27465913128113
1000,1000.0,1.6666666666666667,10.274995676193944
1000,1000.0,1.6666666666666667,10.27533063463683
1000,1000.0,1.6666666666666667,10.27566402028726
1000,1000.0,1.6666666666666667,10.275995846650577
1000,1000.0,1.6666666666666667,10.276326127062863
1000,1000.0,1.6666666666666667,10.276654874693728
1000,1000.0,1.6666666666666667,10.276982102549063
1000,1000.0,1.6666666666666667,10.277307823473715
1000,1000.0,1.6666666666666667,10.277632050154118
1000,1000.0,1.6666666666666667,10.27795479512088
1000,1000.0,1.6666666666666667,10.278276070751295
1000,1000.0,1.6666666666666667,10.278595889271825
1000,1000.0,1.6666666666666667,10.278914262760523
1000,1000.0,1.6666666666666667,10.279231203149406
1000,1000.0,1.6666666666666667,10.279546722226788
1000,1000.0,1.6666666666666667,10.27986083163956
1000,1000.0,1.6666666666666667,10.28017354289543
1000,1000.0,1.6666666666666667,10.280484867365109
1000,1000.0,1.6666666666666667,10.280794816284475
1000,1000.0,1.6666666666666667,10.28110340075667
1000,1000.0,1.6666666666666667,10.281410631754172
1000,1000.0,1.6666666666666667,10.281716520120822
1000,1000.0,1.6666666666666667,10.282021076573814
1000,1000.0,1.6666666666666667,10.282324311705642
1000,1000.0,1.6666666666666667,10.282626235986019
1000,1000.0,1.6666666666666667,10.282926859763744
1000,1000.0,1.6666666666666667,10.283226193268556
1000,1000.0,1.6666666666666667,10.283524246612927
1000,1000.0,1.6666666666666667,10.283821029793843
1000,1000.0,1.6666666666666667,10.284116552694536
1000,1000.0,1.6666666666666667,10.2844108250862
1000,1000.0,1.6666666666666667,10.284703856629653
1000,1000.0,1.6666666666666667,10.284995656876987
1000,1000.0,1.6666666666666667,10.285286235273187
1000,1000.0,1.6666666666666667,10.285575601157703
1000,1000.0,1.6666666666666667,10.285863763766006
1000,1000.0,1.6666666666666667,10.286150732231121
1000,1000.0,1.6666666666666667,10.286436515585123
1000,1000.0,1.6666666666666667,10.286721122760598
1000,1000.0,1.6666666666666667,10.287004562592099
1000,1000.0,1.6666666666666667,10.287286843817556
1000,1000.0,1.6666666666666667,10.287567975079677
1000,1000.0,1.6666666666666667,10.287847964927304
1000,1000.0,1.6666666666666667,10.288126821816768
1000,1000.0,1.6666666666666667,10.2884045541132
1000,1000.0,1.6666666666666667,10.288681170091827
1000,1000.0,1.6666666666666667,10.288956677939254
1000,1000.0,1.6666666666666667,10.289231085754704
1000,1000.0,1.6666666666666667,10.289504401551252
1000,1000.0,1.6666666666666667,10.289776633257032
1000,1000.0,1.6666666666666667,10.290047788716421
1000,1000.0,1.6666666666666667,10.29031787569121
1000,1000.0,1.6666666666666667,10.290586901861742
1000,1000.0,1.6666666666666667,10.290854874828042
1000,1000.0,1.6666666666666667,10.291121802110924
1000,1000.0,1.6666666666666667,10.291387691153076
1000,1000.0,1.6666666666666667,10.291652549320133
1000,1000.0,1.6666666666666667,10.291916383901725
1000,1000.0,1.6666666666666667,10.292179202112505
1000,1000.0,1.6666666666666667,10.292441011093178
1000,1000.0,1.6666666666666667,10.292701817911482
1000,1000.0,1.6666666666666667,10.292961629563186
1000,1000.0,1.6666666666666667,10.293220452973044
1000,1000.0,1.6666666666666667,10.293478294995749
1000,1000.0,1.6666666666666667,10.29373516241687
1000,1000.0,1.6666666666666667,10.293991061953758
1000,1000.0,1.6666666666666667,10.294246000256463
1000,1000.0,1.6666666666666667,10.294499983908612
1000,1000.0,1.6666666666666667,10.294753019428288
1000,1000.0,1.6666666666666667,10.295005113268886
1000,1000.0,1.6666666666666667,10.29525627181996
1000,1000.0,1.6666666666666667,10.295506501408054
1000,1000.0,1.6666666666666667,10.295755808297521
1000,1000.0,1.6666666666666667,10.296004198691323
1000,1000.0,1.6666666666666667,10.29625167873183
1000,1000.0,1.6666666666666667,10.296498254501595
1000,1000.0,1.6666666666666667,10.296743932024121
1000,1000.0,1.6666666666666667,10.296988717264618
1000,1000.0,1.6666666666666667,10.29723261613074
1000,1000.0,1.6666666666666667,10.297475634473326
1000,1000.0,1.6666666666666667,10.297717778087106
1000,1000.0,1.6666666666666667,10.29795905271142
1000,1000.0,1.6666666666666667,10.298199464030908
1000,1000.0,1.6666666666666667,10.298439017676204
1000,1000.0,1.6666666666666667,10.298677719224598
1000,1000.0,1.6666666666666667,10.298915574200716
1000,1000.0,1.6666666666666667,10.299152588077165
1000,1000.0,1.6666666666666667,10.299388766275179
1000,1000.0,1.6666666666666667,10.299624114165255
1000,1000.0,1.6666666666666667,10.299858637067778
1000,1000.0,1.6666666666666667,10.300092340253634
1000,1000.0,1.6666666666666667,10.300325228944823
1000,1000.0,1.6666666666666667,10.300557308315039
1000,1000.0,1.6666666666666667,10.300788583490279
1000,1000.0,1.6666666666666667,10.301019059549404
1000,1000.0,1.6666666666666667,10.301248741524724
1000,1000.0,1.6666666666666667,10.301477634402543
1000,1000.0,1.6666666666666667,10.301705743123728
1000,1000.0,1.6666666666666667,10.301933072584243
1000,1000.0,1.6666666666666667,10.302159627635689
1000,1000.0,1.6666666666666667,10.302385413085835
1000,1000.0,1.6666666666666667,10.302528856592668
1000,1000.0,1.6666666666666667,10.302632576138326
1000,1000.0,1.6666666666666667,10.302734650419763
1000,1000.0,1.6666666666666667,10.302836325133862
1000,1000.0,1.6666666666666667,10.302937602833982
1000,1000.0,1.6666666666666667,10.303038486050482
1000,1000.0,1.6666666666666667,10.303138977290986
1000,1000.0,1.6666666666666667,10.303239079040656
1000,1000.0,1.6666666666666667,10.30333879376245
1000,1000.0,1.6666666666666667,10.303438123897378
1000,1000.0,1.6666666666666667,10.30353707186476
1000,1000.0,1.6666666666666667,10.303635640062476
1000,1000.0,1.6666666666666667,10.303733830867214
1000,1000.0,1.6666666666666667,10.303831646634718
1000,1000.0,1.6666666666666667,10.303929089700015
1000,1000.0,1.6666666666666667,10.304026162377667
1000,1000.0,1.6666666666666667,10.304122866961997
1000,1000.0,1.6666666666666667,10.304219205727321
1000,1000.0,1.6666666666666667,10.304315180928175
1000,1000.0,1.6666666666666667,10.304410794799537
1000,1000.0,1.6666666666666667,10.304506049557054
1000,1000.0,1.6666666666666667,10.30460094739725
1000,1000.0,1.6666666666666667,10.304695490497746
1000,1000.0,1.6666666666666667,10.304789681017478
1000,1000.0,1.6666666666666667,10.304883521096894
1000,1000.0,1.6666666666666667,10.304977012858165
1000,1000.0,1.6666666666666667,10.30507015840539
1000,1000.0,1.6666666666666667,10.305162959824793
1000,1000.0,1.6666666666666667,10.305255419184924
1000,1000.0,1.6666666666666667,10.305347538536848
1000,1000.0,1.6666666666666667,10.305439319914344
1000,1000.0,1.6666666666666667,10.30553076533409
1000,1000.0,1.6666666666666667,10.305621876795852
1000,1000.0,1.6666666666666667,10.305712656282665
1000,1000.0,1.6666666666666667,10.305803105761024
1000,1000.0,1.6666666666666667,10.305893227181048
1000,1000.0,1.6666666666666667,10.305983022476674
1000,1000.0,1.6666666666666667,10.30607249356582
1000,1000.0,1.6666666666666667,10.30616164235056
1000,1000.0,1.6666666666666667,10.3062504707173
1000,1000.0,1.6666666666666667,10.306338980536939
1000,1000.0,1.6666666666666667,10.306427173665034
1000,1000.0,1.6666666666666667,10.306515051941968
1000,1000.0,1.6666666666666667,10.306602617193114
1000,1000.0,1.6666666666666667,10.306689871228983
1000,1000.0,1.6666666666666667,10.306776815845389
1000,1000.0,1.6666666666666667,10.306863452823606
1000,1000.0,1.6666666666666667,10.306949783930515
1000,1000.0,1.6666666666666667,10.307035810918759
1000,1000.0,1.6666666666666667,10.30712153552689
1000,1000.0,1.6666666666666667,10.307206959479517
1000,1000.0,1.6666666666666667,10.307292084487452
1000,1000.0,1.6666666666666667,10.307376912247848
1000,1000.0,1.6666666666666667,10.307461444444353
1000,1000.0,1.6666666666666667,10.307545682747236
1000,1000.0,1.6666666666666667,10.307629628813528
1000,1000.0,1.6666666666666667,10.30771328428717
1000,1000.0,1.6666666666666667,10.307796650799128
1000,1000.0,1.6666666666666667,10.307879729967542
1000,1000.0,1.6666666666666667,10.307962523397851
1000,1000.0,1.6666666666666667,10.308045032682918
1000,1000.0,1.6666666666666667,10.308127259403166
1000,1000.0,1.6666666666666667,10.308209205126698
1000,1000.0,1.6666666666666667,10.308290871409426
1000,1000.0,1.6666666666666667,10.308372259795188
1000,1000.0,1.6666666666666667,10.30845337181588
1000,1000.0,1.6666666666666667,10.30853420899156
1000,1000.0,1.6666666666666667,10.308614772830586
1000,1000.0,1.6666666666666667,10.308695064829712
1000,1000.0,1.6666666666666667,10.308775086474222
1000,1000.0,1.6666666666666667,10.308854839238037
1000,1000.0,1.6666666666666667,10.308934324583824
1000,1000.0,1.6666666666666667,10.309013543963108
1000,1000.0,1.6666666666666667,10.30909249881639
1000,1000.0,1.6666666666666667,10.30917119057325
1000,1000.0,1.6666666666666667,10.309249620652452
1000,1000.0,1.6666666666666667,10.309327790462053
1000,1000.0,1.6666666666666667,10.309405701399509
1000,1000.0,1.6666666666666667,10.309483354851775
1000,1000.0,1.6666666666666667,10.309560752195413
1000,1000.0,1.6666666666666667,10.309637894796685
1000,1000.0,1.6666666666666667,10.309714784011659
1000,1000.0,1.6666666666666667,10.309791421186306
1000,1000.0,1.6666666666666667,10.309867807656598
1000,1000.0,1.6666666666666667,10.309943944748598
1000,1000.0,1.6666666666666667,10.310019833778568
1000,1000.0,1.6666666666666667,10.310095476053052
1000,1000.0,1.6666666666666667,10.310170872868971
1000,1000.0,1.6666666666666667,10.310246025513718
1000,1000.0,1.6666666666666667,10.310320935265247
1000,1000.0,1.6666666666666667,10.31039560339216
1000,1000.0,1.6666666666666667,10.310470031153805
1000,1000.0,1.6666666666666667,10.31054421980035
1000,1000.0,1.6666666666666667,10.310618170572877
1000,1000.0,1.6666666666666667,10.310691884703468
1000,1000.0,1.6666666666666667,10.310765363415292
1000,1000.0,1.6666666666666667,10.310838607922678
1000,1000.0,1.6666666666666667,10.31091161943121
1000,1000.0,1.6666666666666667,10.310984399137798
1000,1000.0,1.6666666666666667,10.311056948230771
1000,1000.0,1.6666666666666667,10.311129267889942
1000,1000.0,1.6666666666666667,10.311201359286702
1000,1000.0,1.6666666666666667,10.311273223584084
1000,1000.0,1.6666666666666667,10.311344861936849
1000,1000.0,1.6666666666666667,10.311416275491561
1000,1000.0,1.6666666666666667,10.311487465386659
1000,1000.0,1.6666666666666667,10.311558432752534
1000,1000.0,1.6666666666666667,10.311629178711602
1000,1000.0,1.6666666666666667,10.31169970437838
1000,1000.0,1.6666666666666667,10.311770010859549
1000,1000.0,1.6666666666666667,10.311840099254038
1000,1000.0,1.6666666666666667,10.31190997065308
1000,1000.0,1.6666666666666667,10.311979626140296
1000,1000.0,1.6666666666666667,10.312049066791753
1000,1000.0,1.6666666666666667,10.312118293676034
1000,1000.0,1.6666666666666667,10.312187307854316
1000,1000.0,1.6666666666666667,10.312256110380416
1000,1000.0,1.6666666666666667,10.312324702300877
1000,1000.0,1.6666666666666667,10.312393084655023
1000,1000.0,1.6666666666666667,10.31246125847502
1000,1000.0,1.6666666666666667,10.312529224785953
1000,1000.0,1.6666666666666667,10.312596984605873
1000,1000.0,1.6666666666666667,10.312664538945873
1000,1000.0,1.6666666666666667,10.312731888810138
1000,1000.0,1.6666666666666667,10.312799035196015
1000,1000.0,1.6666666666666667,10.31286597909407
1000,1000.0,1.6666666666666667,10.312932721488144
1000,1000.0,1.6666666666666667,10.312999263355417
1000,1000.0,1.6666666666666667,10.313065605666464
1000,1000.0,1.6666666666666667,10.313131749385317
1000,1000.0,1.6666666666666667,10.313197695469512
1000,1000.0,1.6666666666666667,10.313263444870158
1000,1000.0,1.6666666666666667,10.31332899853198
1000,1000.0,1.6666666666666667,10.313394357393385
1000,1000.0,1.6666666666666667,10.313459522386513
1000,1000.0,1.6666666666666667,10.313524494437289
1000,1000.0,1.6666666666666667,10.313589274465478
1000,1000.0,1.6666666666666667,10.313653863384738
1000,1000.0,1.6666666666666667,10.313718262102674
1000,1000.0,1.6666666666666667,10.313782471520886
1000,1000.0,1.6666666666666667,10.313846492535024
1000,1000.0,1.6666666666666667,10.313910326034838
1000,1000.0,1.6666666666666667,10.313973972904224
1000,1000.0,1.6666666666666667,10.31403743402128
1000,1000.0,1.6666666666666667,10.314100710258352
1000,1000.0,1.6666666666666667,10.314163802482083
1000,1000.0,1.6666666666666667,10.31422671155346
1000,1000.0,1.6666666666666667,10.314289438327863
1000,1000.0,1.6666666666666667,10.314351983655115
1000,1000.0,1.6666666666666667,10.314414348379518
1000,1000.0,1.6666666666666667,10.314476533339915
1000,1000.0,1.6666666666666667,10.314538539369721
1000,1000.0,1.6666666666666667,10.31460036729698
1000,1000.0,1.6666666666666667,10.314662017944402
1000,1000.0,1.6666666666666667,10.314723492129406
1000,1000.0,1.6666666666666667,10.314784790664175
1000,1000.0,1.6666666666666667,10.314845914355686
1000,1000.0,1.6666666666666667,10.31490686400576
1000,1000.0,1.6666666666666667,10.314989563647684
1000,1000.0,1.6666666666666667,10.315097781312817
1000,1000.0,1.6666666666666667,10.315205731797429
1000,1000.0,1.6666666666666667,10.315313416265571
1000,1000.0,1.6666666666666667,10.315420835874058
1000,1000.0,1.6666666666666667,10.315527991772518
1000,1000.0,1.6666666666666667,10.315634885103456
1000,1000.0,1.6666666666666667,10.315741517002312
1000,1000.0,1.6666666666666667,10.315847888597515
1000,1000.0,1.6666666666666667,10.315954001010542
1000,1000.0,1.6666666666666667,10.316059855355968
1000,1000.0,1.6666666666666667,10.316165452741531
1000,1000.0,1.6666666666666667,10.31627079426818
1000,1000.0,1.6666666666666667,10.316375881030128
1000,1000.0,1.6666666666666667,10.31648071411491
1000,1000.0,1.6666666666666667,10.316585294603437
1000,1000.0,1.6666666666666667,10.31668962357004
1000,1000.0,1.6666666666666667,10.316793702082537
1000,1000.0,1.6666666666666667,10.316897531202265
1000,1000.0,1.6666666666666667,10.31700111198415
1000,1000.0,1.6666666666666667,10.317104445476746
1000,1000.0,1.6666666666666667,10.31720753272229
1000,1000.0,1.6666666666666667,10.317310374756746
1000,1000.0,1.6666666666666667,10.317412972609864
1000,1000.0,1.6666666666666667,10.31751532730522
1000,1000.0,1.6666666666666667,10.317617439860262
1000,1000.0,1.6666666666666667,10.317719311286375
1000,1000.0,1.6666666666666667,10.3178209425889
1000,1000.0,1.6666666666666667,10.317922334767212
1000,1000.0,1.6666666666666667,10.31802348881474
1000,1000.0,1.6666666666666667,10.31812440571903
1000,1000.0,1.6666666666666667,10.318225086461778
1000,1000.0,1.6666666666666667,10.318325532018891
1000,1000.0,1.6666666666666667,10.318425743360514
1000,1000.0,1.6666666666666667,10.318525721451085
1000,1000.0,1.6666666666666667,10.318625467249376
1000,1000.0,1.6666666666666667,10.318724981708534
1000,1000.0,1.6666666666666667,10.318824265776133
1000,1000.0,1.6666666666666667,10.3189233203942
1000,1000.0,1.6666666666666667,10.319022146499274
1000,1000.0,1.6666666666666667,10.319120745022438
1000,1000.0,1.6666666666666667,10.319219116889364
1000,1000.0,1.6666666666666667,10.319317263020354
1000,1000.0,1.6666666666666667,10.319415184330373
1000,1000.0,1.6666666666666667,10.319512881729104
1000,1000.0,1.6666666666666667,10.319610356120975
1000,1000.0,1.6666666666666667,10.319707608405203
1000,1000.0,1.6666666666666667,10.319804639475834
1000,1000.0,1.6666666666666667,10.31990145022178
1000,1000.0,1.6666666666666667,10.31999804152686
1000,1000.0,1.6666666666666667,10.320094414269835
1000,1000.0,1.6666666666666667,10.320190569324444
1000,1000.0,1.6666666666666667,10.320286507559446
1000,1000.0,1.6666666666666667,10.32038222983866
1000,1000.0,1.6666666666666667,10.320477737020987
1000,1000.0,1.6666666666666667,10.320573029960464
1000,1000.0,1.6666666666666667,10.320668109506288
1000,1000.0,1.6666666666666667,10.320762976502856
1000,1000.0,1.6666666666666667,10.320857631789801
1000,1000.0,1.6666666666666667,10.320952076202026
1000,1000.0,1.6666666666666667,10.321046310569736
1000,1000.0,1.6666666666666667,10.321140335718477
1000,1000.0,1.6666666666666667,10.321234152469168
1000,1000.0,1.6666666666666667,10.321327761638136
1000,1000.0,1.6666666666666667,10.321421164037142
1000,1000.0,1.6666666666666667,10.321514360473428
1000,1000.0,1.6666666666666667,10.321607351749737
1000,1000.0,1.6666666666666667,10.321700138664355
1000,1000.0,1.6666666666666667,10.321792722011132
1000,1000.0,1.6666666666666667,10.321885102579529
1000,1000.0,1.6666666666666667,10.321977281154636
1000,1000.0,1.6666666666666667,10.322069258517208
1000,1000.0,1.6666666666666667,10.322161035443706
1000,1000.0,1.6666666666666667,10.322252612706306
1000,1000.0,1.6666666666666667,10.322343991072952
1000,1000.0,1.6666666666666667,10.322435171307374
1000,1000.0,1.6666666666666667,10.322526154169122
1000,1000.0,1.6666666666666667,10.322616940413589
1000,1000.0,1.6666666666666667,10.322707530792055
1000,1000.0,1.6666666666666667,10.322797926051699
1000,1000.0,1.6666666666666667,10.322888126935643
1000,1000.0,1.6666666666666667,10.322978134182971
1000,1000.0,1.6666666666666667,10.32306794852876
1000,1000.0,1.6666666666666667,10.323157570704108
1000,1000.0,1.6666666666666667,10.323247001436167
1000,1000.0,1.6666666666666667,10.323336241448164
1000,1000.0,1.6666666666666667,10.323425291459431
1000,1000.0,1.6666666666666667,10.323514152185432
1000,1000.0,1.6666666666666667,10.32360282433779
1000,1000.0,1.6666666666666667,10.323691308624317
1000,1000.0,1.6666666666666667,10.323779605749037
1000,1000.0,1.6666666666666667,10.32386771641221
1000,1000.0,1.6666666666666667,10.323955641310363
1000,1000.0,1.6666666666666667,10.324043381136317
1000,1000.0,1.6666666666666667,10.324130936579206
1000,1000.0,1.6666666666666667,10.324218308324507
1000,1000.0,1.6666666666666667,10.324305497054068
1000,1000.0,1.6666666666666667,10.324392503446125
1000,1000.0,1.6666666666666667,10.324479328175334
1000,1000.0,1.6666666666666667,10.32456597191279
1000,1000.0,1.6666666666666667,10.32465243532606
1000,1000.0,1.6666666666666667,10.324738719079196
1000,1000.0,1.6666666666666667,10.324824823832769
1000,1000.0,1.6666666666666667,10.324910750243882
1000,1000.0,1.6666666666666667,10.324996498966208
1000,1000.0,1.6666666666666667,10.325082070649998
1000,1000.0,1.6666666666666667,10.325167465942117
1000,1000.0,1.6666666666666667,10.325252685486058
1000,1000.0,1.6666666666666667,10.32533772992197
1000,1000.0,1.6666666666666667,10.325422599886677
1000,1000.0,1.6666666666666667,10.325507296013704
1000,1000.0,1.6666666666666667,10.325591818933297
1000,1000.0,1.6666666666666667,10.325676169272448
1000,1000.0,1.6666666666666667,10.32576034765491
1000,1000.0,1.6666666666666667,10.325844354701223
1000,1000.0,1.6666666666666667,10.325928191028742
1000,1000.0,1.6666666666666667,10.326011857251645
1000,1000.0,1.6666666666666667,10.326095353980966
1000,1000.0,1.6666666666666667,10.326178681824606
1000,1000.0,1.6666666666666667,10.326261841387366
1000,1000.0,1.6666666666666667,10.326344833270952
1000,1000.0,1.6666666666666667,10.326427658074012
1000,1000.0,1.6666666666666667,10.326510316392142
1000,1000.0,1.6666666666666667,10.326592808817916
1000,1000.0,1.6666666666666667,10.326675135940901
1000,1000.0,1.6666666666666667,10.326757298347681
1000,1000.0,1.6666666666666667,10.32683929662187
1000,1000.0,1.6666666666666667,10.326921131344136
1000,1000.0,1.6666666666666667,10.327002803092224
1000,1000.0,1.6666666666666667,10.327084312440963
1000,1000.0,1.6666666666666667,10.327165659962299
1000,1000.0,1.6666666666666667,10.327246846225307
1000,1000.0,1.6666666666666667,10.327327871796209
1000,1000.0,1.6666666666666667,10.327408737238395
1000,1000.0,1.6666666666666667,10.327489443112439
1000,1000.0,1.6666666666666667,10.32756998997612
1000,1000.0,1.6666666666666667,10.327650378384437
1000,1000.0,1.6666666666666667,10.327730608889631
1000,1000.0,1.6666666666666667,10.327810682041202
1000,1000.0,1.6666666666666667,10.327890598385919
1000,1000.0,1.6666666666666667,10.327970358467851
1000,1000.0,1.6666666666666667,10.328049962828374
1000,1000.0,1.6666666666666667,10.328129412006188
1000,1000.0,1.6666666666666667,10.328208706537346
1000,1000.0,1.6666666666666667,10.328287846955256
1000,1000.0,1.6666666666666667,10.328366833790707
1000,1000.0,1.6666666666666667,10.32844566757188
1000,1000.0,1.6666666666666667,10.328524348824375
1000,1000.0,1.6666666666666667,10.328602878071214
1000,1000.0,1.6666666666666667,10.328681255832864
1000,1000.0,1.6666666666666667,10.328759482627257
1000,1000.0,1.6666666666666667,10.328837558969798
1000,1000.0,1.6666666666666667,10.328915485373386
1000,1000.0,1.6666666666666667,10.328993262348432
1000,1000.0,1.6666666666666667,10.329070890402864
1000,1000.0,1.6666666666666667,10.32914837004216
1000,1000.0,1.6666666666666667,10.329225701769344
1000,1000.0,1.6666666666666667,10.329302886085017
1000,1000.0,1.6666666666666667,10.329379923487364
1000,1000.0,1.6666666666666667,10.329456814472172
1000,1000.0,1.6666666666666667,10.329533559532843
1000,1000.0,1.6666666666666667,10.329610159160412
1000,1000.0,1.6666666666666667,10.329686613843556
1000,1000.0,1.6666666666666667,10.329762924068618
1000,1000.0,1.6666666666666667,10.329839090319613
1000,1000.0,1.6666666666666667,10.329915113078245
1000,1000.0,1.6666666666666667,10.329990992823923
1000,1000.0,1.6666666666666667,10.330066730033773
1000,1000.0,1.6666666666666667,10.330142325182655
1000,1000.0,1.6666666666666667,10.330217778743174
1000,1000.0,1.6666666666666667,10.330293091185695
1000,1000.0,1.6666666666666667,10.330368262978356
1000,1000.0,1.6666666666666667,10.330443294587084
1000,1000.0,1.6666666666666667,10.330518186475606
1000,1000.0,1.6666666666666667,10.330592939105465
1000,1000.0,1.6666666666666667,10.330667552936028
1000,1000.0,1.6666666666666667,10.330742028424508
1000,1000.0,1.6666666666666667,10.33081636602597
1000,1000.0,1.6666666666666667,10.330890566193348
1000,1000.0,1.6666666666666667,10.330964629377455
1000,1000.0,1.6666666666666667,10.331038556026995
1000,1000.0,1.6666666666666667,10.331112346588581
1000,1000.0,1.6666666666666667,10.331186001506746
1000,1000.0,1.6666666666666667,10.33125952122395
1000,1000.0,1.6666666666666667,10.331332906180602
1000,1000.0,1.6666666666666667,10.331406156815062
1000,1000.0,1.6666666666666667,10.331479273563662
1000,1000.0,1.6666666666666667,10.331552256860714
1000,1000.0,1.6666666666666667,10.331625107138521
1000,1000.0,1.6666666666666667,10.331697824827394
1000,1000.0,1.6666666666666667,10.33177041035566
1000,1000.0,1.6666666666666667,10.331842864149673
1000,1000.0,1.6666666666666667,10.331915186633827
1000,1000.0,1.6666666666666667,10.331987378230574
1000,1000.0,1.6666666666666667,10.332059439360421
1000,1000.0,1.6666666666666667,10.332131370441957
1000,1000.0,1.6666666666666667,10.332203171891853
1000,1000.0,1.6666666666666667,10.332274844124886
